Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
LIC MF Infrastructure Fund - Growth,51.45,03-Jul-2024,333.2349, May 2024 ,3.9,1,5.84,1,9.8,1,22.22,1,31.4,1,48.35,2,70.35,1,90.57,1,56.19,7,39.5,3,27.97,9,21.01,8,16.47,14,17.29,14,12.6,10,48.53,2,10.58,15
Nippon India Power & Infra Fund - Reg - Growth,374.35,03-Jul-2024,5697.0055, May 2024 ,1.52,15,3.45,5,4.2,8,14.82,7,18.52,8,37.21,10,60.33,6,83.37,4,64.55,1,40.08,2,29.38,3,21.08,7,16.96,13,17.39,13,12.32,13,36.76,9,19.68,2
Quant Infrastructure Fund - Growth,43.7,03-Jul-2024,3564.6081, May 2024 ,2.19,6,2.51,17,1.37,17,8.02,19,10.41,19,37.78,9,66.72,3,81.57,5,50.92,14,36.4,11,36.91,1,28.22,1,20.29,2,19.14,5,12.53,11,38.1,8,9.18,19
SBI Infrastructure Fund - Growth,53.04,03-Jul-2024,3087.5541, May 2024 ,1.05,17,2.52,16,6.16,4,11.39,14,14.18,17,28.24,17,50.21,14,68.17,13,50.81,15,34.14,14,26.63,13,20.39,10,17.58,11,17.4,12,12.43,12,28.66,17,10.31,17
Sundaram Infrastructure Advantage Fund - Reg - Growth,97.81,03-Jul-2024,998.3685, May 2024 ,1.93,11,3.38,7,1.21,19,12.1,11,16.69,11,31.05,14,48.85,15,63.79,16,46.35,17,30.02,17,23.5,17,17.33,16,15.97,15,15.29,17,11.11,15,30.32,15,12.92,11
Tata Infrastructure Fund - Reg - Growth,201.8,03-Jul-2024,2245.0589, May 2024 ,2.38,5,3.03,11,4.05,9,13.97,9,17.64,9,38.47,6,56.89,8,74.3,10,53.43,11,36.83,8,27.82,10,20.78,9,18.38,6,17.97,9,13.95,7,38.67,6,16.64,5
Taurus Infrastructure Fund - Reg - Growth,71.91,03-Jul-2024,9.2006, May 2024 ,2.66,4,3.38,6,5.15,6,11.25,15,14.63,15,26.54,19,43.82,18,63.25,17,43.64,19,26.18,19,23.64,16,18.32,15,15.72,16,16.42,16,12.99,9,26.47,19,12.05,14
UTI Infrastructure Fund - Growth,147.89,03-Jul-2024,2287.6664, May 2024 ,0.95,18,2.14,18,1.36,18,12.27,10,14.47,16,28.04,18,46.66,17,59.32,19,45.73,18,28,18,21.4,19,16.28,18,14.12,18,15.2,18,10.88,16,27.73,18,14.68,7
--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Minimum,--,--,--,--,0.81,--,2.07,--,1.21,--,8.02,--,10.41,--,26.54,--,43.11,--,59.32,--,43.64,--,26.18,--,21.4,--,14.21,--,12.38,--,14.16,--,10.88,--,26.47,--,9.18,--
Maximum,--,--,--,--,3.9,--,5.84,--,9.8,--,22.22,--,31.4,--,49.03,--,70.35,--,90.57,--,64.55,--,40.39,--,36.91,--,28.22,--,21.13,--,23.49,--,16.84,--,49.91,--,19.71,--
Average,--,--,--,--,2.01,--,3.22,--,4.07,--,13.86,--,18.82,--,35.82,--,55.73,--,74.06,--,54.02,--,35.24,--,27.42,--,20.04,--,17.35,--,17.99,--,13.66,--,35.79,--,13.89,--
"* Less than 1 year Absolute returns, Greater than or Equal to 1 year Compound Annualized returns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
