Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
Invesco India Focused Fund - Reg - Growth,26.41,03-Jul-2024,2565.526, May 2024 ,1.54,14,2.01,24,6.41,10,8.91,21,14.18,4,31.13,1,54.08,1,65.15,1,39.83,1,24.47,4,--,--,--,--,--,--,--,--,--,--,31.46,1,29.46,3
ITI Focused Equity Fund - Reg - Growth,14.68,03-Jul-2024,401.922, May 2024 ,2.43,4,3.38,7,4.93,20,10.86,6,13.28,6,24.77,4,39.8,4,46.11,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,23.93,4,44.75,1
JM Focused Fund - Growth,20.3,03-Jul-2024,111.7553, May 2024 ,2.34,6,3.62,5,4.2,23,6.44,25,12.59,11,23.84,5,37.37,8,49.06,3,39.03,2,24.56,3,17.33,11,14.65,9,14.59,6,16.18,6,10.96,10,23.16,5,4.43,28
Kotak Focused Equity Fund - Reg - Growth,24.46,03-Jul-2024,3312.869, May 2024 ,1.25,20,2.26,21,5.36,16,11.22,4,12.82,8,20.17,11,33.37,12,37.9,15,29.24,16,18.46,13,--,--,--,--,--,--,--,--,--,--,19.1,12,19.72,9
LIC MF Focused Fund - Reg - Growth,21.02,03-Jul-2024,130.7065, May 2024 ,1.72,12,2.66,17,9.19,1,10.96,5,11.19,17,14.28,25,23.47,26,27.13,25,24.15,23,16.12,18,15.95,15,--,--,--,--,--,--,--,--,14.33,24,11.85,27
Mahindra Manulife Focused Fund - Reg - Growth,26.59,03-Jul-2024,1408.7941, May 2024 ,2.58,2,4.12,2,4.39,21,8.96,20,12.29,13,25.64,2,41.51,2,53.2,2,37.78,3,25.24,2,--,--,--,--,--,--,--,--,--,--,25.97,2,30.94,2
Mirae Asset Focused Fund - Reg - Growth,24.01,03-Jul-2024,7920.3099, May 2024 ,1.34,18,3.34,8,7.03,6,9.27,15,9.23,25,10.21,27,16.91,27,20.79,27,17.83,25,11.26,23,17.42,9,--,--,--,--,--,--,--,--,9.88,27,18.57,11
Motilal Oswal Focused Fund - Reg - Growth,46.72,03-Jul-2024,1848.2714, May 2024 ,2.43,5,3.64,4,7.45,5,10.82,7,9.97,22,18.54,17,28.24,21,30.59,24,26.47,20,13.94,22,15.7,16,12.91,13,13.82,10,--,--,--,--,18.32,13,14.83,21
Nippon India Focused Equity Fund - Reg - Growth,119.1,03-Jul-2024,7916.7189, May 2024 ,1.64,13,3.26,9,8.29,3,12.59,2,15.36,2,15.7,23,27.01,22,38.04,14,28.43,17,19.7,11,19.77,6,15.22,8,16.15,3,19.02,3,17.41,3,15.24,22,15.18,16
Old Bridge Focused Equity Fund - Reg  - Growth,11.4,03-Jul-2024,375.719, May 2024 ,1.88,10,3.07,11,8.06,4,9.09,18,11.11,18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14,23
Quant Focused Fund - Growth,90.95,03-Jul-2024,1003.942, May 2024 ,1.25,21,1.38,26,1.36,28,6.24,26,6.13,27,19.44,12,39.73,5,47.38,4,35.77,6,22.47,6,22.82,2,18,2,18.74,1,20.29,1,16.78,4,20.48,11,14.93,19
SBI Focused Equity Fund - Growth,326.39,02-Jul-2024,33488.9452, May 2024 ,0.59,27,2.15,23,3.68,26,7.55,23,9.88,23,16.53,21,24.43,24,30.98,22,25.38,21,15.46,21,17.37,10,16.19,5,15.79,4,17.34,4,18.58,1,16.1,21,19.25,10
Sundaram Focused Fund - Growth,160.28,03-Jul-2024,1057.9934, May 2024 ,1.51,15,2.76,16,5.01,18,9.08,19,10.78,19,17.93,19,28.35,20,33.45,21,29.54,15,17.06,16,19.64,7,16.08,6,14.4,7,16.04,8,14.91,8,17.18,19,16.03,15
Tata Focused Equity Fund - Reg - Growth,23.52,03-Jul-2024,1672.3701, May 2024 ,2.81,1,4.41,1,6.86,7,10.55,8,12.24,14,17.18,20,32.82,14,41.46,11,31.89,10,20.47,9,--,--,--,--,--,--,--,--,--,--,17.05,20,20.53,8
Union Focused Fund - Reg - Growth,25.24,03-Jul-2024,398.8019, May 2024 ,0.76,24,2.89,14,3.87,25,6.9,24,9.31,24,15.83,22,24.7,23,30.82,23,25.02,22,15.9,20,--,--,--,--,--,--,--,--,--,--,14.83,23,20.73,7
UTI Focused Fund - Reg - Growth,15.43,03-Jul-2024,2564.6443, May 2024 ,1.14,23,2.18,22,6.47,9,9.8,13,12.17,15,18.26,18,31.09,16,35.19,19,29.8,14,--,--,--,--,--,--,--,--,--,--,--,--,17.34,18,16.39,14
--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Minimum,--,--,--,--,0.42,--,0.96,--,1.36,--,4.7,--,5.8,--,10.21,--,16.91,--,20.79,--,17.83,--,8.03,--,12.68,--,12.42,--,12.49,--,13.3,--,10.96,--,9.88,--,4.43,--
Maximum,--,--,--,--,2.81,--,4.41,--,9.19,--,13.39,--,16.25,--,31.13,--,54.08,--,65.15,--,39.83,--,29.18,--,23.07,--,19.43,--,18.74,--,20.29,--,18.58,--,31.46,--,44.75,--
Average,--,--,--,--,1.59,--,2.77,--,5.64,--,9.37,--,11.5,--,19.66,--,32.54,--,39,--,30.42,--,19.08,--,18.48,--,15.44,--,14.85,--,16.92,--,15.34,--,19.14,--,18.44,--
"* Less than 1 year Absolute returns, Greater than or Equal to 1 year Compound Annualized returns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
