Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
Nippon India Corporate Bond Fund - Reg - Growth,54.94,03-Jul-2024,1806.75,Jun 2024,3246.694, Jun 2024 ,2.52,21,7.55,10,7.2,2,6.58,6,8.43,7,6.98,7,8.04,4,7.66,2,7.24,5,7.32,4,6.04,2,6.18,1,6.79,5,6.77,6,7.32,7,7.42,5
PGIM India Corporate Bond Fund - Growth,39.76,03-Jul-2024,1536.65,Jun 2024,97.1149, Jun 2024 ,13.96,3,6.18,20,5.85,18,5.51,19,7.29,21,6.23,21,7.18,18,6.79,21,6.43,21,6.15,19,5.08,14,5.2,9,6.2,14,5.96,10,6.53,11,6.64,16
SBI Corporate Bond Fund - Reg - Growth,14.24,03-Jul-2024,1616.95,Jun 2024,20285.6677, Jun 2024 ,11.28,9,7.3,14,6.48,11,6.04,13,8.17,10,6.83,10,7.44,15,7.07,15,6.85,12,6.56,13,5.22,8,4.96,13,6.41,12,--,--,--,--,6.74,15
Sundaram Corporate Bond Fund - Reg - Growth,36.9,03-Jul-2024,1711.85,Jun 2024,709.5659, Jun 2024 ,13.95,4,10,1,6.74,9,6.26,10,8.09,15,6.8,12,7.46,14,7.28,11,6.87,10,6.36,17,5.22,9,5.18,10,6.74,8,6.58,7,7.69,4,6.91,12
Tata Corporate Bond Fund - Reg - Growth,11.39,03-Jul-2024,2007.5,Jun 2024,1340.9638, Jun 2024 ,4.49,18,6.32,19,6.4,12,6.96,1,9.01,2,7.39,3,8.08,3,7.51,5,7.16,6,6.88,7,--,--,--,--,--,--,--,--,--,--,5.17,20
TRUSTMF Corporate Bond Fund - Reg - Growth,1100.54,03-Jul-2024,1576.8,Jun 2024,63.9278, Jun 2024 ,10.69,10,7.28,15,5.52,20,5.4,21,7.61,18,6.53,17,7.1,19,6.84,18,6.57,18,--,--,--,--,--,--,--,--,--,--,--,--,6.82,14
Union Corporate Bond Fund - Reg - Growth,14.02,03-Jul-2024,1773.9,Jun 2024,331.3958, Jun 2024 ,7.55,15,7.6,9,6.97,6,5.95,15,8.14,12,6.41,19,7.48,13,7.21,12,6.84,13,6.3,18,4.9,16,4.79,15,6.42,11,--,--,--,--,5.68,19
UTI Corporate Bond Fund - Reg - Growth,15.06,03-Jul-2024,1700.9,Jun 2024,3723.8243, Jun 2024 ,9.7,11,7.07,16,5.43,21,5.52,18,8.15,11,6.81,11,7.55,12,7.29,10,7,9,6.73,11,5.43,7,5.3,8,6.79,6,--,--,--,--,7.18,7
--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Minimum,--,--,--,--,--,--,2.52,--,4.96,--,5.43,--,5.4,--,7.29,--,6.23,--,6.83,--,6.79,--,6.43,--,6.11,--,4.67,--,4.64,--,5.81,--,4.82,--,6.1,--,5.01,--
Maximum,--,--,--,--,--,--,16.94,--,10,--,7.24,--,6.96,--,9.29,--,7.7,--,8.37,--,7.87,--,7.64,--,7.64,--,6.11,--,6.18,--,7.15,--,7.24,--,7.87,--,8.93,--
Average,--,--,--,--,--,--,9.72,--,7.72,--,6.51,--,6.19,--,8.19,--,6.86,--,7.61,--,7.24,--,6.94,--,6.77,--,5.29,--,5.26,--,6.53,--,6.47,--,7.24,--,6.95,--
"* Less than 1 year Simple Annualized returns, Greater than or Equal to 1 year Compound Annualized returns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
