Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
Mahindra Manulife Low Duration Fund - Reg - Growth,1521.89,03-Jul-2024,520.88,Jun 2024,481.9885, Jun 2024 ,7.92,18,8.16,19,7.52,14,6.9,19,6.8,19,6.89,14,7.03,16,6.81,18,6.85,16,6.41,17,5.19,19,4.85,19,5.43,18,5.8,12,--,--,5.85,19
Mirae Asset Low Duration Fund - Regular Savings Plan - Growth,2099.93,03-Jul-2024,362.9,Jun 2024,1070.9634, Jun 2024 ,9.35,13,9.7,1,8.1,1,7.6,2,7.45,2,7.13,4,7.34,8,7.06,9,6.96,10,6.52,15,5.3,17,5.07,16,5.41,19,5.57,15,5.98,18,4.65,20
Nippon India Low Duration Fund - Reg - Growth,3476.37,03-Jul-2024,395,Jun 2024,6214.7965, Jun 2024 ,8.44,15,8.94,12,7.51,15,7.11,16,6.95,15,6.83,15,7.2,13,6.99,13,6.92,12,6.56,12,5.51,9,5.42,8,6.1,8,6.19,9,6.81,7,7.47,2
PGIM India Low Duration Fund - Growth,0.00,--,229.95,Aug 2023,104, Aug 2023 ,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
SBI Magnum Low Duration Fund - Growth,3249,03-Jul-2024,591.3,Jun 2024,9803.0333, Jun 2024 ,7.72,20,8.67,18,7.73,9,7.32,10,7.18,10,6.89,13,7.25,10,7.05,10,6.93,11,6.59,11,5.38,13,5,18,5.68,16,6.16,10,6.8,8,7.2,6
Sundaram Low Duration Fund - Reg - Growth Adjusted NAV (Post merger with Principal Mutual Fund),3218.38,03-Jul-2024,441.65,Jun 2024,376.5902, Jun 2024 ,11.65,1,9.23,10,7.79,4,7.17,15,6.86,17,6.83,16,6.98,18,6.83,16,6.68,18,6.35,18,7.84,1,7.03,2,6.17,4,5.25,20,6.07,17,7.05,15
Tata Treasury Advantage Fund - Reg - Growth,3651.53,03-Jul-2024,355.5,Jun 2024,2167.4134, Jun 2024 ,9.55,10,9.42,3,7.74,8,7.4,7,7.29,5,7.02,7,7.35,7,7.12,6,7.04,7,6.65,10,5.52,8,5.28,9,5.95,12,5.5,17,6.36,12,7.12,13
UTI Low Duration Fund - Reg - Growth,3285.12,03-Jul-2024,350.4,Jun 2024,2428.8137, Jun 2024 ,10.1,6,9.28,7,7.77,6,7.34,8,7.24,7,7.02,8,7.46,4,7.28,3,7.2,3,6.87,4,7.49,2,6.72,3,7.16,2,5.34,19,6.33,14,7.16,12
--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Minimum,--,--,--,--,--,--,7.72,--,7.69,--,6.95,--,6.65,--,6.63,--,6.33,--,6.91,--,6.59,--,6.49,--,6.02,--,4.83,--,4.52,--,5.27,--,5.25,--,5.98,--,4.65,--
Maximum,--,--,--,--,--,--,11.65,--,9.7,--,8.1,--,7.77,--,7.48,--,7.4,--,7.95,--,7.51,--,7.76,--,7.8,--,7.84,--,9.74,--,7.42,--,6.81,--,7.39,--,7.7,--
Average,--,--,--,--,--,--,9.4,--,9,--,7.61,--,7.27,--,7.12,--,6.94,--,7.26,--,7.03,--,6.99,--,6.64,--,5.66,--,5.63,--,6.02,--,5.96,--,6.63,--,6.96,--
"* Less than 1 year Simple Annualized returns, Greater than or Equal to 1 year Compound Annualized returns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
