Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
Mahindra Manulife Low Duration Fund - Dir - Growth,1619.72,03-Jul-2024,483.04,May 2024,600.8075, May 2024 ,8.71,18,8.96,18,8.32,7,7.7,12,7.61,12,7.7,4,7.85,8,7.64,7,7.69,6,7.25,6,6.02,10,5.69,14,6.28,14,6.69,8,--,--,6.75,20
Mirae Asset Low Duration Fund - Dir - Growth,2271.57,03-Jul-2024,326.91,May 2024,616.3032, May 2024 ,9.97,9,10.32,1,8.72,1,8.23,1,8.11,1,7.8,1,7.98,4,7.7,2,7.6,8,7.16,11,5.94,13,5.72,13,6.06,19,6.25,15,6.72,14,6.98,16
Nippon India Low Duration Fund - Dir - Growth,3665.67,03-Jul-2024,421,May 2024,5789.663, May 2024 ,9.02,15,9.53,11,8.1,9,7.69,14,7.53,17,7.42,12,7.79,11,7.59,10,7.52,11,7.2,9,6.17,7,6.1,7,6.75,7,6.75,7,7.32,6,7.65,6
PGIM India Low Duration Fund - Dir - Growth,0.00,--,229.95,Aug 2023,104, Aug 2023 ,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
SBI Magnum Low Duration Fund - Dir - Growth,3362.35,03-Jul-2024,587.65,May 2024,9681.0712, May 2024 ,8.32,20,9.27,15,8.33,6,7.92,6,7.78,5,7.5,9,7.82,10,7.62,9,7.53,10,7.19,10,5.96,12,5.58,16,6.27,15,6.62,9,7.15,10,7.42,11
Sundaram Low Duration Fund - Dir - Growth Adjusted NAV (Post merger with Principal Mutual Fund),3424.91,03-Jul-2024,379.6,May 2024,503.9227, May 2024 ,12.37,1,9.95,3,8.52,3,7.89,7,7.59,14,7.43,11,7.6,16,7.45,15,7.4,14,7.15,12,8.62,1,7.76,2,6.83,4,5.89,17,6.71,15,7.12,14
Tata Treasury Advantage Fund - Dir - Growth,3743.08,03-Jul-2024,341.4,May 2024,2319.1657, May 2024 ,9.9,11,9.75,7,8.07,10,7.72,11,7.62,10,7.35,15,7.84,9,7.56,11,7.45,12,7.02,13,5.87,14,5.6,15,6.24,16,5.77,19,6.61,16,6.98,17
UTI Low Duration Fund - Dir - Growth,3334.4,03-Jul-2024,350.4,May 2024,2455.6552, May 2024 ,10.19,8,9.37,14,7.86,17,7.43,20,7.33,20,7.12,20,7.55,19,7.38,20,7.3,19,6.98,16,7.62,2,6.83,4,7.27,2,5.46,20,6.46,18,6.88,19
--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Minimum,--,--,--,--,--,--,8.32,--,8.63,--,7.64,--,7.43,--,7.33,--,7.12,--,7.5,--,7.38,--,7.27,--,6.87,--,5.74,--,5.28,--,5.88,--,5.46,--,6.46,--,6.75,--
Maximum,--,--,--,--,--,--,12.37,--,10.32,--,8.72,--,8.23,--,8.11,--,7.8,--,8.08,--,7.74,--,7.88,--,7.91,--,8.62,--,10.15,--,7.76,--,7.16,--,7.93,--,7.99,--
Average,--,--,--,--,--,--,9.91,--,9.52,--,8.13,--,7.79,--,7.65,--,7.47,--,7.79,--,7.55,--,7.53,--,7.19,--,6.2,--,6.18,--,6.55,--,6.48,--,7.13,--,7.37,--
"* Less than 1 year Simple Annualized returns, Greater than or Equal to 1 year Compound Annualized returns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
